signal_id,signal_date,ticker_symbol,signal_type,hold_subtype,show_segment_heuristic,section_raw,confidence_score,vix_at_signal,gics_sector
56c8cbc9-e27d-4ef6-999a-ce8ec4263ee0,2020-06-24,BURL,start_long,,Monologue/Top of Show,,0.9,33.84,Consumer Cyclical
78e3a2fa-67bf-4be7-8e28-127cef228f06,2020-06-24,GOOGL,hold_long,cramer_owns,Monologue/Top of Show,,0.95,33.84,Communication Services
4352d827-722b-4d04-824a-c3fd4e5e16dc,2020-06-24,GTM,start_long,,Lightning Round,Lightning Round,0.85,33.84,Technology
f4872ad8-2e08-44d8-bf9a-191724a66823,2020-06-24,M8V,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.8,33.84,Consumer Cyclical
5051ccaf-63e5-4bdf-b56b-475d30766b79,2020-06-24,META,hold_long,cramer_owns,Monologue/Top of Show,,0.95,33.84,Communication Services
a207a841-12c8-47f1-8e91-36f48b074032,2020-06-24,MSFT,hold_long,cramer_owns,Monologue/Top of Show,,0.95,33.84,Technology
88042441-c5e1-414e-a4d4-b49b6d051535,2020-06-24,PEP,start_long,,Mid-Show/Interview,,0.95,33.84,Consumer Defensive
8483b0cc-cb92-4ff1-b2af-652f3b34e259,2020-06-24,PSA,hold_long,hold_recommendation,Monologue/Top of Show,,0.95,33.84,Real Estate
77c578a9-f602-4a31-8206-90960ff9d22c,2020-06-24,ROST,start_long,,Monologue/Top of Show,,0.95,33.84,Consumer Cyclical
a108cab3-38d7-4773-9b78-4039ca1fb68e,2020-06-24,TSLA,start_long,,Mid-Show/Interview,,0.85,33.84,Consumer Cyclical
3fce367b-d200-450b-b0ee-8ef773e5885a,2020-06-24,ULTA,start_long,,Lightning Round,Lightning Round,0.95,33.84,Consumer Cyclical
3ca63253-6da3-450d-97f0-4c1cb1875897,2020-06-25,CLX,hold_long,cramer_owns,Monologue/Top of Show,,0.95,32.22,Consumer Defensive
2de0a1d1-c433-4305-8600-b1629a1f1b30,2020-06-25,GE,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.9,32.22,Industrials
49f2c3eb-959f-4bbc-a228-714c72537c06,2020-06-25,LUV,start_long,,Monologue/Top of Show,,0.85,32.22,Industrials
3413f70b-9615-4280-990e-28b0c1692bad,2020-06-25,NVDA,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,32.22,Technology
477e6c57-d374-4ab7-96a4-8aea56f41ef4,2020-06-25,PG,start_long,,Mid-Show/Interview,,0.95,32.22,Consumer Defensive
e55c808d-c9e4-4866-8b80-9c888f0ee8ad,2020-06-25,YETI,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.95,32.22,Consumer Cyclical
25b9c214-7f66-4391-b4e2-d7ea731ba6c7,2020-06-29,AMD,start_long,,Monologue/Top of Show,,1.0,31.78,Technology
818489ee-a265-488f-96ba-42c0193525f9,2020-06-29,AN,start_long,,Monologue/Top of Show,,0.75,31.78,Consumer Cyclical
d9cbb3f1-ca8f-446b-b6dc-e4f6ac10cb8b,2020-06-29,C1PB34,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.8,31.78,Consumer Defensive
695d0bb0-cbde-4053-adde-3a98167e268d,2020-06-29,CAO,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.85,31.78,Consumer Defensive
831cfef5-0dbf-40d7-991d-502646ea775d,2020-06-29,CCI,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.85,31.78,Real Estate
c98bcaa0-a27e-4d44-a640-fec8c4e17ecb,2020-06-29,CNC,start_long,,Monologue/Top of Show,,0.85,31.78,Healthcare
d761ae83-d5f3-4904-95b0-1a3b47f43972,2020-06-29,COP,start_long,,Monologue/Top of Show,,0.75,31.78,Energy
e46166fc-1483-40f7-b368-610893570e22,2020-06-29,COST,start_long,,Monologue/Top of Show,,0.75,31.78,Consumer Defensive
9f23627a-4278-4782-9125-9073ef778de8,2020-06-29,CVX,start_long,,Monologue/Top of Show,,0.75,31.78,Energy
f7b18453-ca00-4847-90a0-b089186abd51,2020-06-29,DLTR,start_long,,Monologue/Top of Show,,0.75,31.78,Consumer Defensive
54a01dce-92c5-4b0b-bd43-08bc8301bc57,2020-06-29,FSLY,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.9,31.78,Technology
02d81a20-8dfa-47fa-ba89-05e5ffa13675,2020-06-29,HON,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,31.78,Industrials
b18c1bd6-8eab-4723-b217-79ffbce025a8,2020-06-29,JNJ,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.85,31.78,Healthcare
010af41e-e02f-4476-908d-01ff3a8f896e,2020-06-29,LHX,start_long,,Monologue/Top of Show,,0.75,31.78,Industrials
6f06d989-3c2b-4719-b52b-8f6ed78d3739,2020-06-29,LMT,start_long,,Lightning Round,Lightning Round,1.0,31.78,Industrials
0d06c507-5df0-424a-9d68-f813d1bc954d,2020-06-29,LUV,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,31.78,Industrials
49e326f9-9a2b-4cef-89c6-899fa32af892,2020-06-29,MU,start_long,,Monologue/Top of Show,,1.0,31.78,Technology
e19b742a-40c0-452a-8c94-b6bafbef5f31,2020-06-29,NEM,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.9,31.78,Basic Materials
806c6ae8-ccc9-4e50-9780-ea07df952e1f,2020-06-29,NVDA,start_long,,Monologue/Top of Show,,1.0,31.78,Technology
6aee14cd-9287-4ee5-9b54-3729606d28ba,2020-06-29,PFE,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.85,31.78,Healthcare
6fc534ea-6278-416f-b9ff-f75ea10334b2,2020-06-29,PG,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.8,31.78,Consumer Defensive
b4963cc4-6d0c-484e-af3e-429887bb861e,2020-06-29,QSR,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,31.78,Consumer Cyclical
0d9d4e67-f188-4d57-94f4-d58be5490645,2020-06-29,SONO,start_long,,Monologue/Top of Show,,0.7,31.78,Technology
fd041b7f-f965-437a-a9d0-17d9b72c0b91,2020-06-29,SPOT,start_long,,Monologue/Top of Show,,0.9,31.78,Communication Services
4ee2d326-06d1-43f7-9f55-3d65db98dfc9,2020-06-29,TJX,start_long,,Monologue/Top of Show,,0.75,31.78,Consumer Cyclical
6e9b22d2-557c-41b0-b4c7-b0db1d37a43b,2020-06-29,UNH,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.85,31.78,Healthcare
2dad5463-6f3b-4927-8bc0-360000d38bcc,2020-06-29,UNP,start_long,,Lightning Round,Lightning Round,0.95,31.78,Industrials
a012cc74-0356-4d34-aac3-35dfb3998d7d,2020-06-29,VMW,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.9,31.78,Technology
31cfa824-7983-406a-a46e-935b1d817c0a,2020-06-29,VZ,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.85,31.78,Communication Services
ad52e0fe-066e-4f1e-bcc3-5bde0a700381,2020-06-29,WMK,start_long,,Lightning Round,Lightning Round,0.8,31.78,Consumer Defensive
64e98009-caa7-488a-a701-db9e376b850f,2020-06-29,WMT,start_long,,Cramer COVID-19 Index,Cramer COVID-19 Index,0.9,31.78,Consumer Defensive
c9554e39-86c9-4ecd-af59-7f9126ae7022,2020-06-30,AAPL,hold_long,hold_recommendation,Monologue/Top of Show,,0.95,30.43,Technology
56d29af0-f2d3-4c8f-993f-eb38f71dc109,2020-06-30,ADB,hold_long,hold_recommendation,Monologue/Top of Show,,0.8,30.43,Technology
bbbb66fa-72e8-43be-a942-c1c46ddce50d,2020-06-30,BYND,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.9,30.43,Consumer Defensive
a9e00052-c356-4cfd-94ac-5abd23b437de,2020-06-30,CAO,hold_long,hold_recommendation,Mid-Show/Interview,,0.92,30.43,Consumer Defensive
44f9a806-46cd-4a07-a9ca-1d3824229e6a,2020-06-30,CCI,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,30.43,Real Estate
814026c1-7ddb-415d-8c54-7ed72e6e872f,2020-06-30,ETSY,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,30.43,Consumer Cyclical
41216c48-da25-4dce-ade1-ce60fd912709,2020-06-30,FSLY,hold_long,hold_recommendation,Monologue/Top of Show,,0.82,30.43,Technology
c087f8f0-4b1c-4f9c-a872-447e4c3bbda3,2020-06-30,INSG,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.8,30.43,Technology
540a0246-8c87-4e1a-bffb-125fb65f407c,2020-06-30,LULU,hold_long,hold_recommendation,Monologue/Top of Show,,0.88,30.43,Consumer Cyclical
c26bbc83-bdff-4be3-b588-19e514556461,2020-06-30,NFLX,hold_long,hold_recommendation,Monologue/Top of Show,,0.88,30.43,Communication Services
531ff864-1022-4c1e-944f-d08999e2665d,2020-06-30,NOK,start_long,,Lightning Round,Lightning Round,0.82,30.43,Technology
6afb6713-ead0-4f24-bbd1-8754cd84e1e9,2020-06-30,NVDA,hold_long,hold_recommendation,Monologue/Top of Show,,0.95,30.43,Technology
2b993d44-5d28-45c3-8f96-288966b16818,2020-06-30,PYPL,hold_long,hold_recommendation,Monologue/Top of Show,,0.88,30.43,Financial Services
48ac9923-e6e3-4aec-ad80-61261c0bffbc,2020-06-30,REGN,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,30.43,Healthcare
dcb3af05-13df-4c57-abf7-034f86dec1b2,2020-06-30,SHOP,hold_long,hold_recommendation,Monologue/Top of Show,,0.88,30.43,Technology
6aaf72bd-7604-4fa8-9f1a-46a3138579fb,2020-06-30,SIRI,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.85,30.43,Communication Services
e61e165c-2536-455c-8ae0-f973b48a477f,2020-06-30,TWLO,hold_long,hold_recommendation,Monologue/Top of Show,,0.8,30.43,Technology
215972fa-84ca-4d17-bfc0-9939c9780422,2020-06-30,WIX,hold_long,hold_recommendation,Monologue/Top of Show,,0.8,30.43,Technology
b719b4af-295c-4b82-b1d9-5038cdc93389,2020-06-30,ZM,hold_long,hold_recommendation,Monologue/Top of Show,,0.88,30.43,Technology
c42db645-0f76-4499-8975-8e2140b447b5,2020-07-01,AMZN,start_long,,Monologue/Top of Show,,0.95,28.62,Consumer Cyclical
f4036d11-0c26-42c5-901f-beb1d4698926,2020-07-01,BLK,start_long,,Lightning Round,Lightning Round,1.0,28.62,Financial Services
c70c9a26-8546-4474-8ada-4b618be6d2f6,2020-07-01,EQIX,start_long,,Monologue/Top of Show,,1.0,28.62,Real Estate
2867ec50-b265-44dc-a705-1840766e703b,2020-07-01,EVER,start_long,,Lightning Round,Lightning Round,0.75,28.62,Communication Services
e8c11cc4-560a-48d9-a8d5-f65e24162c04,2020-07-01,GIS,start_long,,Mid-Show/Interview,,0.9,28.62,Consumer Defensive
7cb4490a-8f88-4a0d-a8c8-c8d394dceec1,2020-07-01,M2RV34,hold_long,cramer_owns,Lightning Round,Lightning Round,0.85,28.62,Technology
f39f1426-f2a1-4f3c-8de1-f39dbe0ac68e,2020-07-01,MU,start_long,,Lightning Round,Lightning Round,0.95,28.62,Technology
c2ed083c-9d8a-406d-867d-b26f629dbe2a,2020-07-01,PLD,start_long,,Mid-Show/Interview,,0.8,28.62,Real Estate
88a0560b-6563-466f-ba79-1eca1acda245,2020-07-01,SHOP,hold_long,cramer_owns,Monologue/Top of Show,,0.85,28.62,Technology
8893dcef-fe7f-479d-825a-b1a1f7e59ee3,2020-07-01,STZ,start_long,,Late Show/Closing,,0.85,28.62,Consumer Defensive
3b179f4b-3d09-4344-bf2b-7d7f4d20ed50,2020-07-01,WSM,hold_long,hold_recommendation,Mid-Show/Interview,,0.8,28.62,Consumer Cyclical
0f75526a-3de4-441a-9493-3e133c2505d6,2020-07-02,ACI,start_long,,Mid-Show/Interview,,0.9,27.68,Consumer Defensive
9270d72a-61d3-4748-9ce7-dc517d0dc018,2020-07-02,AMGN,hold_long,hold_recommendation,Mid-Show/Interview,,0.95,27.68,Healthcare
9b5edb5a-0d0b-4982-b10a-197ffa3d8af0,2020-07-02,ANGI,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.95,27.68,Communication Services
79e855c8-94d5-44ba-a211-5908915c0212,2020-07-02,CCI,start_long,,Lightning Round,Lightning Round,0.85,27.68,Real Estate
149d3d32-a837-4ca2-bdf6-7986ecdd4014,2020-07-02,FHN,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,27.68,Financial Services
03e144c0-f7c6-4d03-8afa-f46736a7d38c,2020-07-02,KO,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,27.68,Consumer Defensive
df1d5dbe-e8ce-4384-b580-dcbc76dae14f,2020-07-02,RPRX,start_long,,Mid-Show/Interview,,0.95,27.68,Healthcare
dfdecb3f-960d-41bd-8f14-d68dad7cbb25,2020-07-02,SBUX,start_long,,Lightning Round,Lightning Round,0.8,27.68,Consumer Cyclical
c1110f0a-dbde-46bc-93ee-0d6ef1eee806,2020-07-02,VRM,start_long,,Lightning Round,Lightning Round,0.9,27.68,Financial Services
1dcb07a3-fe4e-4a9f-9101-e40fae367caa,2020-07-13,AMZN,hold_long,cramer_owns,Late Show/Closing,,0.9,32.19,Consumer Cyclical
7429b891-0118-4808-9cb7-806d452fcc5b,2020-07-13,BMY,start_long,,Lightning Round,Lightning Round,0.85,32.19,Healthcare
eeac8a23-e092-47cc-a737-4f3896829210,2020-07-13,CCI,hold_long,hold_recommendation,Mid-Show/Interview,,0.9,32.19,Real Estate
69d30bab-286e-49c2-a055-70e0f9a110fc,2020-07-13,DIS,hold_long,cramer_owns,Monologue/Top of Show,,0.85,32.19,Communication Services
09e2b84d-52b0-47d9-94bd-261dfa681737,2020-07-13,GS,hold_long,cramer_owns,Monologue/Top of Show,,0.95,32.19,Financial Services
feb87adf-c89c-4abd-88b8-99a283358b23,2020-07-13,NFLX,start_long,,Monologue/Top of Show,,0.9,32.19,Communication Services
4c17ef3f-a010-4bfe-bb49-1e66bc4431b6,2020-07-13,ZM,start_long,,Lightning Round,Lightning Round,0.9,32.19,Technology
071aa578-d999-41f1-945c-76688dffc8aa,2020-07-15,BSX,hold_long,cramer_owns,Lightning Round,Lightning Round,0.9,27.76,Healthcare
ac87207f-8117-454c-920b-9b5b0b51dd76,2020-07-15,BYND,start_long,,Lightning Round,Lightning Round,0.85,27.76,Consumer Defensive
865738f8-8678-4eab-b6b1-7927e4dd3667,2020-07-15,C,start_long,,Mid-Show/Interview,,0.85,27.76,Financial Services
f47c16f9-74fd-4e61-8200-8f92f088c5c9,2020-07-15,COST,hold_long,cramer_owns,Mid-Show/Interview,,0.95,27.76,Consumer Defensive
d2862d9f-abcf-47e8-9fa0-1fae99e240f8,2020-07-15,DDOG,start_long,,Lightning Round,Lightning Round,0.85,27.76,Technology
e3a9b7ba-9a8d-4aff-86d8-178f63c3cd5c,2020-07-15,GS,hold_long,cramer_owns,Mid-Show/Interview,,0.95,27.76,Financial Services
1a51be0e-25fc-4ea9-ac52-14e0513b99cf,2020-07-15,LMND,start_long,,Mid-Show/Interview,,0.8,27.76,Financial Services
9486b0d6-5c60-4ecf-8300-10b9581e70c0,2020-07-15,PSMT,start_long,,Mid-Show/Interview,,0.9,27.76,Consumer Defensive
cf3ba6cf-6d69-4e44-a90b-63fa640f4a0f,2020-07-15,RPRX,start_long,,Mid-Show/Interview,,0.9,27.76,Healthcare
a4033a51-5a1b-4c26-93d8-1d9d19af42ac,2020-07-15,W,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,27.76,Consumer Cyclical
70b09575-c1f3-4c78-8390-b8825b98a398,2020-07-16,AAPL,hold_long,hold_recommendation,Monologue/Top of Show,,0.95,28.0,Technology
0dffbde6-d5e2-4a2a-acf0-3348e6068211,2020-07-16,ABT,start_long,,Monologue/Top of Show,,0.9,28.0,Healthcare
e5baf680-a2d8-41fa-9f44-9ed3fc446231,2020-07-16,CRWD,start_long,,Monologue/Top of Show,,0.85,28.0,Technology
0e0549da-0866-4f30-8ba7-e6a55ab6e15a,2020-07-16,DPZ,start_long,,Mid-Show/Interview,,0.95,28.0,Consumer Cyclical
96ef02cd-0832-4a39-8bc1-f7c4b80620d8,2020-07-16,JNJ,start_long,,Monologue/Top of Show,,0.9,28.0,Healthcare
14510ab1-3695-4b36-b84d-69c8d74374af,2020-07-16,JPM,hold_long,hold_recommendation,Late Show/Closing,,0.85,28.0,Financial Services
0e845165-e4ef-468e-90e5-9fc2e9154166,2020-07-16,LOW,start_long,,Mid-Show/Interview,,0.85,28.0,Consumer Cyclical
34d90e11-50cf-474a-8965-1f4f79b6dcfe,2020-07-16,NGVT,start_long,,Lightning Round,Lightning Round,0.95,28.0,Basic Materials
f90362c2-836f-4b41-8ed7-3c4229a51c6b,2020-07-16,OKTA,hold_long,cramer_owns,Lightning Round,Lightning Round,0.9,28.0,Technology
24aebce1-c680-481b-9b0c-8590e92cd89a,2020-07-16,PANW,start_long,,Lightning Round,Lightning Round,0.8,28.0,Technology
9cc5c0aa-d454-4a8c-baf7-d6fa770a0e19,2020-07-16,PFPT,start_long,,Monologue/Top of Show,,0.85,28.0,Technology
6f663ec5-b7ef-4e13-b622-b0860bf79986,2020-07-16,UNH,hold_long,hold_recommendation,Late Show/Closing,,0.9,28.0,Healthcare
9201105d-6e71-47f9-8d8d-164dfd57ceb2,2020-07-16,WEX,start_long,,Lightning Round,Lightning Round,0.9,28.0,Technology
24287411-f091-4c16-a143-e85a5d7bd814,2020-07-16,ZS,start_long,,Monologue/Top of Show,,0.85,28.0,Technology
773de3cf-0de0-4877-b078-fc03922721f9,2020-07-17,ABT,start_long,,Mid-Show/Interview,,0.85,25.68,Healthcare
7bbb4e0c-c769-48a4-ab92-73d980bbe23f,2020-07-17,ARNC34,hold_long,hold_recommendation,Monologue/Top of Show,,0.8,25.68,Industrials
fffadde4-89b5-429f-92de-4ec751566d4f,2020-07-17,CRM,start_long,,Late Show/Closing,,0.8,25.68,Technology
d8ccc0f7-e055-4947-bf33-277ae27f5a86,2020-07-17,DHR,start_long,,Mid-Show/Interview,,0.85,25.68,Healthcare
bccb26a2-4710-42da-a899-78be3ae5f6e2,2020-07-17,DKNG,start_long,,Lightning Round,Lightning Round,0.8,25.68,Consumer Cyclical
5e1098fc-8820-4e5f-a134-afe77aa1b229,2020-07-17,HON,start_long,,Mid-Show/Interview,,0.9,25.68,Industrials
66bef344-5cfb-4215-9695-25b98e878a97,2020-07-17,IIPR,start_long,,Lightning Round,Lightning Round,0.75,25.68,Real Estate
426dc2d4-2472-483d-9769-a8fa1971dacc,2020-07-17,JNJ,start_long,,Mid-Show/Interview,,0.9,25.68,Healthcare
9395d9f0-e661-4dca-bf72-6d7bc0c92662,2020-07-17,MSFT,hold_long,cramer_owns,Monologue/Top of Show,,0.95,25.68,Technology
f0211661-3b30-4d9f-97ef-190c1fc6f59b,2020-07-17,NVAX,start_long,,Mid-Show/Interview,,0.85,25.68,Healthcare
29fe5737-21b3-4b5a-86e4-7cfc77e2dcef,2020-07-17,PFE,start_long,,Mid-Show/Interview,,0.9,25.68,Healthcare
0a6a35cd-02b2-44c1-9832-97cd6ce5dff1,2020-07-17,REGN,start_long,,Mid-Show/Interview,,0.9,25.68,Healthcare
781b37df-bdef-41bf-bba8-062f2987b1b8,2020-07-17,TER,start_long,,Lightning Round,Lightning Round,0.85,25.68,Technology
770b48bb-7af4-4c31-8993-589460419556,2020-07-17,TMO,start_long,,Mid-Show/Interview,,0.85,25.68,Healthcare
b0ef9580-0118-4cf1-bf13-b2ae66fb4714,2020-07-17,TSLA,start_long,,Monologue/Top of Show,,0.85,25.68,Consumer Cyclical
a5bf6c8b-f203-48eb-b60d-5924c7225213,2020-07-17,VZ,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,25.68,Communication Services
ab3c4a74-70bb-4587-960b-b657edc9252c,2020-07-20,0K7J,start_long,,Mid-Show/Interview,,0.9,24.46,Consumer Cyclical
f0cbd661-1f3b-4e98-920f-68a67a460f28,2020-07-20,AMD,hold_long,cramer_owns,Monologue/Top of Show,,0.95,24.46,Technology
1b8313a7-1cc3-4c7a-9301-eec341c300b1,2020-07-20,AMZN,start_long,,Monologue/Top of Show,,1.0,24.46,Consumer Cyclical
461ee1c8-170f-44d7-9eff-9ed703350766,2020-07-20,BC,start_long,,Mid-Show/Interview,,1.0,24.46,Consumer Cyclical
76ef3b2d-c4c1-4b75-9857-026dd95def66,2020-07-20,FSLY,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.85,24.46,Technology
44746075-f7b3-43ae-aa13-474d58fb6f8b,2020-07-20,GS,hold_long,cramer_owns,Late Show/Closing,,0.95,24.46,Financial Services
e3ebf804-6d04-4917-967d-e02653e0c576,2020-07-20,GTM,start_long,,Lightning Round,Lightning Round,0.95,24.46,Technology
b68a25f5-ce56-4e24-bc30-c27715a0a725,2020-07-20,LOW,start_long,,Mid-Show/Interview,,0.9,24.46,Consumer Cyclical
8f5ce0aa-590d-40cc-902f-bce828db7915,2020-07-20,MS,start_long,,Late Show/Closing,,0.95,24.46,Financial Services
8446654a-aedd-4cef-8a77-17ba3bbd4baf,2020-07-20,POOL,start_long,,Mid-Show/Interview,,0.95,24.46,Industrials
3f367f46-034d-4b0d-bb1d-d46c1777cf0c,2020-07-20,RH,start_long,,Mid-Show/Interview,,0.95,24.46,Consumer Cyclical
b17dbff5-fb99-412c-aadc-41280511479a,2020-07-20,SHOP,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.9,24.46,Technology
92e71ada-ba36-4a17-84a6-d2f8aa0dbd98,2020-07-20,SRNE,hold_long,hold_recommendation,Mid-Show/Interview,,0.9,24.46,Healthcare
bd6063a7-06d9-494d-8a66-387ddeb6d04b,2020-07-20,TSCO,start_long,,Mid-Show/Interview,,1.0,24.46,Consumer Cyclical
c340197f-dc66-4139-9410-9ca81f730a59,2020-07-20,YETI,start_long,,Mid-Show/Interview,,0.85,24.46,Consumer Cyclical
e8226745-afe1-4da4-8f32-0cc3c788a0a4,2020-07-21,BRK-B,hold_long,hold_recommendation,Mid-Show/Interview,,0.9,24.84,Financial Services
48f3ee0a-0d39-4e74-bdcf-cabae8fa2eb8,2020-07-21,CVX,start_long,,Monologue/Top of Show,,0.85,24.84,Energy
69de1704-c2cc-4dfd-8dce-5162f05cf19b,2020-07-21,CWH,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,24.84,Consumer Cyclical
14114ad1-c22e-44dc-8ecd-156c0c5e7e64,2020-07-21,HBIO,start_long,,Lightning Round,Lightning Round,0.95,24.84,Healthcare
cc370b62-1eea-43cc-a6e3-9adab308a201,2020-07-21,OKTA,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,24.84,Technology
d18b5664-b681-4dae-b5cc-c31fd7f58426,2020-07-21,PEP,start_long,,Monologue/Top of Show,,0.9,24.84,Consumer Defensive
75123653-42a4-4194-8d6b-731c9726fe8a,2020-07-21,PLUG,start_long,,Late Show/Closing,,0.9,24.84,Industrials
ded99049-4499-4840-88eb-31760e8a77ca,2020-07-22,0HBH,hold_long,hold_recommendation,Mid-Show/Interview,,0.8,24.32,Basic Materials
59d9906f-65f2-4af6-9295-0093c6583b26,2020-07-22,ADSK,start_long,,Lightning Round,Lightning Round,0.9,24.32,Technology
c6c4dba1-7e9f-4698-aea0-f89a4256ddea,2020-07-22,CVX,start_long,,Lightning Round,Lightning Round,0.9,24.32,Energy
114fb2d0-bf91-4607-8793-1fe46ebd1176,2020-07-22,FHN,start_long,,Late Show/Closing,,0.85,24.32,Financial Services
b67f3fff-7692-4352-b8a8-89f099b65b9f,2020-07-22,ILMN,start_long,,Lightning Round,Lightning Round,0.8,24.32,Healthcare
b016b1de-1a7b-4b80-9240-8eff2efef36e,2020-07-22,LIN,start_long,,Mid-Show/Interview,,0.9,24.32,Basic Materials
87c98bfe-5950-4d47-a5f1-de4a8e42471d,2020-07-22,MSFT,start_long,,Late Show/Closing,,0.95,24.32,Technology
4eec4843-036e-4e61-b753-a0bfde80e11a,2020-07-22,PEP,start_long,,Lightning Round,Lightning Round,0.9,24.32,Consumer Defensive
0cbfdb68-fc2d-410e-8ebc-ab77971211ce,2020-07-22,SBUX,hold_long,cramer_owns,Monologue/Top of Show,,0.95,24.32,Consumer Cyclical
9bddf2a9-ef35-4345-aefa-be53fccdffc1,2020-07-23,ACI,start_long,,Mid-Show/Interview,,0.85,26.08,Consumer Defensive
47f7393e-5bba-4ae6-9753-4cdbc8c0d32c,2020-07-23,DPZ,hold_long,cramer_owns,Monologue/Top of Show,,0.85,26.08,Consumer Cyclical
a80c6fa5-f309-4d8e-b477-299817dec69f,2020-07-23,JNJ,hold_long,cramer_owns,Monologue/Top of Show,,0.95,26.08,Healthcare
cf2ef77b-81d5-4462-b47c-9478600ecb39,2020-07-23,LMND,start_long,,Late Show/Closing,,0.8,26.08,Financial Services
61708a59-c7d8-4958-9165-360371d17ff6,2020-07-23,REGN,start_long,,Monologue/Top of Show,,0.85,26.08,Healthcare
173434ee-2a17-4c47-bbca-685a21fc0a9e,2020-07-23,TAK,start_long,,Lightning Round,Lightning Round,0.9,26.08,Healthcare
63230540-d74e-48ed-acb5-9ecc5319fd63,2020-07-23,TTD,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.85,26.08,Communication Services
fc8cb550-c96d-44a4-bff6-ca321595cd5e,2020-07-23,VEEV,start_long,,Mid-Show/Interview,,0.9,26.08,Healthcare
869f82f4-2c76-430e-8f56-92bb47489436,2020-07-27,AAPL,start_long,,Monologue/Top of Show,,0.85,24.74,Technology
19f5ff26-5148-45ad-9bc3-a3d33d37e14a,2020-07-27,AMD,hold_long,hold_recommendation,Monologue/Top of Show,,0.95,24.74,Technology
fa9fc05f-3550-4afd-bef7-fb210de4dc35,2020-07-27,INTC,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.75,24.74,Technology
8321806f-c723-44db-a23a-d7adaf811ce8,2020-07-27,SHOP,start_long,,Monologue/Top of Show,,0.9,24.74,Technology
567ed47d-c53e-47b8-a845-0d6a4e4594a4,2020-07-27,SWKS,start_long,,Late Show/Closing,,0.95,24.74,Technology
0faab93d-0457-4aff-abcb-ca151ca8f688,2020-07-28,BC,start_long,,Monologue/Top of Show,,0.85,25.44,Consumer Cyclical
2d7720c3-8898-4b3e-811f-4ea7dea4b833,2020-07-28,CHWY,start_long,,Lightning Round,Lightning Round,0.9,25.44,Consumer Cyclical
f200a846-4eec-4388-ad2b-9eadb9ef9e7f,2020-07-28,CI,start_long,,Lightning Round,Lightning Round,0.9,25.44,Healthcare
7994fcfc-608b-42d4-8888-c6b415bfb339,2020-07-28,CNC,start_long,,Late Show/Closing,,0.95,25.44,Healthcare
8b97c63a-c244-4315-844a-4f0a1faac55b,2020-07-28,IBM,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.95,25.44,Technology
478afe01-b3e1-4140-a134-9137f8a4260c,2020-07-28,KGC,hold_long,hold_recommendation,Mid-Show/Interview,,0.9,25.44,Basic Materials
4678f31c-9e41-45be-86f5-b0336492fd49,2020-07-28,LMT,start_long,,Lightning Round,Lightning Round,1.0,25.44,Industrials
df64dbdd-2f7c-4340-8af5-0cb99ee88ff8,2020-07-28,NVDA,start_long,,Monologue/Top of Show,,0.95,25.44,Technology
880305d0-4907-412e-a229-a1bc526b0983,2020-07-28,OTIS,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,25.44,Industrials
1f22d219-a191-4882-985a-2056597cd5cb,2020-07-28,PETS,hold_long,hold_recommendation,Mid-Show/Interview,,0.9,25.44,Healthcare
